year,contest,form,problem_no,source,statement,answer,major_category,minor_category,tags,key_idea,notes
2008,AMC 12,A,1,2008 AMC 12A Problem 1,A bakery owner turns on his doughnut machine at 8:30 AM. At 11:10 AM the machine has com- pleted one third of the day’s job. At what time will the doughnut machine complete the job? (A) 1:50 PM (B) 3:00 PM (C) 3:30 PM (D) 4:30 PM (E) 5:50 PM,,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2008,AMC 12,A,2,2008 AMC 12A Problem 2,What is the reciprocal of 1 + 2 ? 2 3 (A) 6 (B) 7 (C) 5 (D) 3 (E) 7 7 6 3 2,,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2008,AMC 12,A,3,2008 AMC 12A Problem 3,Suppose that 2 of 10 bananas are worth as much as 8 oranges. How many oranges are worth 3 as much is 1 of 5 bananas? 2 (A) 2 (B) 5 (C) 3 (D) 7 (E) 4 2 2,,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2008,AMC 12,A,4,2008 AMC 12A Problem 4,Which of the following is equal to the product 8 12 16 4n + 4 2008 · · · · · · · · ? 4 8 12 4n 2004 (A) 251 (B) 502 (C) 1004 (D) 2008 (E) 4016,,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2008,AMC 12,A,5,2008 AMC 12A Problem 5,"Suppose that 2x x − 3 6 is an integer. Which of the following statements must be true about x? (A) It is negative. (B) It is even, but not necessarily a multiple of 3. (C) It is a multiple of 3, but not necessarily even. (D) It is a multiple of 6, but not necessarily a multiple of 12. (E) It is a multiple of 12.",,数论,整数构造,整数;构造,用整数范围、构造和极值条件筛选可能值。,
2008,AMC 12,A,6,2008 AMC 12A Problem 6,"Heather compares the price of a new computer at two different stores. Store A offers 15% off the sticker price followed by a $90 rebate, and store B offers 25% off the same sticker price with no rebate. Heather saves $15 by buying the computer at store A instead of store B. What is the sticker price of the computer, in dollars? (A) 750 (B) 900 (C) 1000 (D) 1050 (E) 1500",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2008,AMC 12,A,7,2008 AMC 12A Problem 7,"While Steve and LeRoy are fishing 1 mile from shore, their boat springs a leak, and water comes in at a constant rate of 10 gallons per minute. The boat will sink if it takes in more than 30 gallons of water. Steve starts rowing toward the shore at a constant rate of 4 miles per hour while LeRoy bails water out of the boat. What is the slowest rate, in gallons per minute, at which LeRoy can bail if they are to reach the shore without sinking? (A) 2 (B) 4 (C) 6 (D) 8 (E) 10",,代数,三角恒等式,三角函数;恒等式,用三角恒等式、角度关系或特殊角化简。,
2008,AMC 12,A,8,2008 AMC 12A Problem 8,What is the volume of a cube whose surface area is twice that of a cube with volume 1? √ √ (A) 2 (B) 2 (C) 2 2 (D) 4 (E) 8,,几何,空间几何,空间几何;体积,用截面、相似、体积或空间距离关系建模。,
2008,AMC 12,A,9,2008 AMC 12A Problem 9,"Older television screens have an aspect ratio of 4 : 3. That is, the ratio of the width to the height is 4 : 3. The aspect ratio of many movies is not 4 : 3, so they are sometimes shown on a television screen by ’letterboxing’ - darkening strips of equal height at the top and bottom of the screen, as shown. Suppose a movie has an aspect ratio of 2 : 1 and is shown on an older television screen with a 27-inch diagonal. What is the height, in inches, of each darkened strip? (A) 2 (B) 2.25 (C) 2.5 (D) 2.7 (E) 3",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,题面包含图形；自动分类依据较弱，按代数主线暂归类
2008,AMC 12,A,10,2008 AMC 12A Problem 10,"Doug can paint a room in 5 hours. Dave can paint the same room in 7 hours. Doug and Dave paint the room together and take a one-hour break for lunch. Let t be the total time, in hours, required for them to complete the job working together, including lunch. Which of the following equations is satisfied by t? (A) (cid:0) 1 + 1 (cid:1) (t + 1) = 1 (B) (cid:0) 1 + 1 (cid:1) t + 1 = 1 (C) (cid:0) 1 + 1 (cid:1) t = 1 (D) (cid:0) 1 5 + 1 7(cid:1) (t − 1) = 1 (E) (5 5 + 7) 7 t = 1 5 7 5 7",,代数,方程与不等式,方程;不等式,将题设转化为方程组或不等式并求解。,
2008,AMC 12,A,11,2008 AMC 12A Problem 11,Three cubes are each formed from the pattern shown. They are then stacked on a table one on top of another so that the 13 visible numbers have the greatest possible sum. What is that sum? 4 1 2 32 16 8 (A) 154 (B) 159 (C) 164 (D) 167 (E) 189,,几何,空间几何,空间几何;体积,用截面、相似、体积或空间距离关系建模。,题面包含图形
2008,AMC 12,A,12,2008 AMC 12A Problem 12,"A function f has domain [0, 2] and range [0, 1]. (The notation [a, b] denotes {x : a ≤ x ≤ b}.) What are the domain and range, respectively, of the function g defined by g(x) = 1 − f (x + 1)? (A) [−1, 1], [−1, 0] (B) [−1, 1], [0, 1] (C) [0, 2], [−1, 0] (D) [1, 3], [−1, 0] (E) [1, 3], [0, 1]",,代数,函数与图像,函数;图像,分析函数图像、对称、交点或极值条件。,
2008,AMC 12,A,13,2008 AMC 12A Problem 13,"Points A and B lie on a circle centered at O, and ∠AOB = 60◦. A second circle is internally tangent to the first and tangent to both OA and OB. What is the ratio of the area of the smaller circle to that of the larger circle? (A) 1 (B) 1 (C) 1 (D) 1 (E) 1 16 9 8 6 4",,几何,圆与曲线,圆;曲线,利用圆、切线、曲线方程或几何约束求关键量。,
