year,contest,form,problem_no,source,statement,answer,major_category,minor_category,tags,key_idea,notes
2006,AMC 12,B,13,2006 AMC 12B Problem 13,"Rhombus ABCD is similar to rhombus BF DE. The area of rhombus ABCD is 24, and ∠BAD = 60◦. What is the area of rhombus BF DE? D C F E A B √ √ (A) 6 (B) 4 3 (C) 8 (D) 9 (E) 6 3",,几何,面积与相似,面积;比例,抓住面积比例、相似关系或周长约束建立方程。,
2006,AMC 12,B,14,2006 AMC 12B Problem 14,"Elmo makes N sandwiches for a fundraiser. For each sandwich he uses B globs of peanut butter at 4 cents per glob and J blobs of jam at 5 cents per glob. The cost of the peanut butter and jam to make all the sandwiches is $2.53. Assume that B, J, and N are all positive integers with N > 1. What is the cost of the jam Elmo uses to make the sandwiches? (A) $1.05 (B) $1.25 (C) $1.45 (D) $1.65 (E) $1.85",,数论,整数构造,整数;构造,用整数范围、构造和极值条件筛选可能值。,
2006,AMC 12,B,15,2006 AMC 12B Problem 15,"Circles with centers O and P have radii 2 and 4, respectively, and are externally tangent. Points A and B are on the circle centered at O, and points C and D are on the circle centered at P , such that AD and BC are common external tangents to the circles. What is the area of hexagon AOBCP D? D A 4",,几何,圆与曲线,圆;曲线,利用圆、切线、曲线方程或几何约束求关键量。,
2006,AMC 12,B,16,2006 AMC 12B Problem 16,"Regular hexagon ABCDEF has vertices A and C at (0, 0) and (7, 1), respectively. What is its area? √ √ √ √ (A) 20 3 (B) 22 3 (C) 25 3 (D) 27 3 (E) 50",,几何,面积与相似,面积;比例,抓住面积比例、相似关系或周长约束建立方程。,
2006,AMC 12,B,17,2006 AMC 12B Problem 17,"For a particular peculiar pair of dice, the probabilities of rolling 1, 2, 3, 4, 5 and 6 on each die are in the ratio 1 : 2 : 3 : 4 : 5 : 6. What is the probability of rolling a total of 7 on the two dice? (A) 4 (B) 1 (C) 8 (D) 1 (E) 2 63 8 63 6 7",,概率与统计,组合概率,概率;计数,分别计数有利情况与总情况，再化为概率。,
2006,AMC 12,B,18,2006 AMC 12B Problem 18,"An object in the plane moves from one lattice point to another. At each step, the object may move one unit to the right, one unit to the left, one unit up, or one unit down. If the object starts at the origin and takes a ten-step path, how many different points could be the final point? (A) 120 (B) 121 (C) 221 (D) 230 (E) 231",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2006,AMC 12,B,19,2006 AMC 12B Problem 19,"Mr. Jones has eight children of different ages. On a family trip his oldest child, who is 9, spots a license plate with a 4-digit number in which each of two digits appears two times. ”Look, daddy!” she exclaims. ”That number is evenly divisible by the age of each of us kids!” ”That’s right,” replies Mr. Jones, ”and the last two digits just happen to be my age.” Which of the following is not the age of one of Mr. Jones’s children? (A) 4 (B) 5 (C) 6 (D) 7 (E) 8",,数论,进制与数字,数字;进制,分析数字、位值或进制表示带来的整数约束。,
2006,AMC 12,B,20,2006 AMC 12B Problem 20,"Let x be chosen at random from the interval (0, 1). What is the probability that ⌊log 4x⌋ − ⌊log x⌋ = 0? 10 10 Here ⌊x⌋ denotes the greatest integer that is less than or equal to x. (A) 1 (B) 3 (C) 1 (D) 1 (E) 1 8 20 6 5 4",,概率与统计,组合概率,概率;计数,分别计数有利情况与总情况，再化为概率。,
2006,AMC 12,B,21,2006 AMC 12B Problem 21,"Rectangle ABCD has area 2006. An ellipse with area 2006π passes through A and C and has foci at B and D. What is the perimeter of the rectangle? (The area of an ellipse is πab, where 2a and 2b are the lengths of its axes.) √ √ √ √ (A) 16 2006 (B) 1003 (C) 8 1003 (D) 6 2006 (E) 32 1003 π 4 π",,几何,圆与曲线,圆;曲线,利用圆、切线、曲线方程或几何约束求关键量。,
2006,AMC 12,B,22,2006 AMC 12B Problem 22,"Suppose a, b, and c are positive integers with a + b + c = 2006, and a!b!c! = m · 10n, where m and n are integers and m is not divisible by 10. What is the smallest possible value of n? (A) 489 (B) 492 (C) 495 (D) 498 (E) 501",,数论,质因数与整除,质因数;整除,分解质因数并检查整除条件。,
2006,AMC 12,B,23,2006 AMC 12B Problem 23,"Isosceles △ABC has a right angle at C. Point P is inside △ABC, such that P A = 11, P B = 7, (cid:112) √ and P C = 6. Legs AC and BC have length s = a + b 2, where a and b are positive integers. What is a + b? B P A C (A) 85 (B) 91 (C) 108 (D) 121 (E) 127",,几何,三角形,三角形;角度,运用三角形边角关系、三角函数或面积公式。,
2006,AMC 12,B,24,2006 AMC 12B Problem 24,"Let S be the set of all points (x, y) in the coordinate plane such that 0 ≤ x ≤ π and 0 ≤ y ≤ π . 2 2 What is the area of the subset of S for which 3 sin2 x − sin x sin y + sin2 y ≤ ? 4 (A) π2 (B) π2 (C) π2 (D) 3π2 (E) 2π2 9 8 6 16 9",,几何,坐标几何,坐标;几何,建立坐标或使用距离、斜率、面积公式求解。,
2006,AMC 12,B,25,2006 AMC 12B Problem 25,"A sequence a , a , . . . of non-negative integers is defined by the rule a = |a −a | for n ≥ 1. 1 2 n+2 n+1 n If a = 999, a < 999, and a = 1, how many different values of a are possible? 1 2 2006 2 (A) 165 (B) 324 (C) 495 (D) 499 (E) 660 –",,数论,整数构造,整数;构造,用整数范围、构造和极值条件筛选可能值。,
